,Test Mean Absolute Error (Lower is better),Hardware,Algorithm
1317,0.4671133423725988,AuthenticAMD,SV
1318,0.7099911696596588,GenuineIntel,SV
1319,0.32776216400165886,Avg,NN
1320,0.32776216400165886,AuthenticAMD,NN
1321,0.32776216400165886,GenuineIntel,NN
1322,0.4743270543569769,Avg,DT
1323,0.38980794789705486,AuthenticAMD,DT
1324,0.5897666744409762,GenuineIntel,DT
1325,0.3372468999543042,Avg,RF
1326,0.3152963408097784,AuthenticAMD,RF
1327,0.37536425799586814,GenuineIntel,RF
1328,0.33973335699461643,Avg,GB
1329,0.27836690079631987,AuthenticAMD,GB
1330,0.34931019293302623,GenuineIntel,GB
1331,0.5116550736318093,Avg,LR
1332,0.5001368639087947,AuthenticAMD,LR
1333,0.5446169469640887,GenuineIntel,LR
1334,0.3055719281975957,Avg,SV
1335,0.2668406815874101,AuthenticAMD,SV
1336,0.46285051131307275,GenuineIntel,SV
1337,0.3936459093549181,Avg,NN
1338,0.3936459093549181,AuthenticAMD,NN
1339,0.3936459093549181,GenuineIntel,NN
1340,0.42878984437186285,Avg,DT
1341,0.21117139569632737,AuthenticAMD,DT
1342,0.8727850023739336,GenuineIntel,DT
1343,0.3635529667728187,Avg,RF
1344,0.21972894620740852,AuthenticAMD,RF
1345,0.4896110988926943,GenuineIntel,RF
1346,0.41115539641949356,Avg,GB
1347,0.2911126799223298,AuthenticAMD,GB
1348,0.5044797495041318,GenuineIntel,GB
1349,0.48865788993081943,Avg,LR
1350,0.4782001454564648,AuthenticAMD,LR
1351,0.29246590021615704,GenuineIntel,LR
1352,0.4198034615942717,Avg,SV
1353,0.5010520000080986,AuthenticAMD,SV
1354,0.29735560726529714,GenuineIntel,SV
1355,0.2988501661568877,Avg,NN
1356,0.2988501661568877,AuthenticAMD,NN
1357,0.2988501661568877,GenuineIntel,NN
1358,0.19596226926975935,Avg,DT
1359,0.22269328206042233,AuthenticAMD,DT
1360,0.18315874943218402,GenuineIntel,DT
1361,0.1631666884949623,Avg,RF
1362,0.16919076552214016,AuthenticAMD,RF
1363,0.10241838502133721,GenuineIntel,RF
1364,0.1446270768259607,Avg,GB
1365,0.16683282882518818,AuthenticAMD,GB
1366,0.09590667262357788,GenuineIntel,GB
1367,0.43312125073406715,Avg,LR
1368,0.3297176646159105,AuthenticAMD,LR
1369,0.6331949331866872,GenuineIntel,LR
1370,0.43203428233833174,Avg,SV
1371,0.29759989221123173,AuthenticAMD,SV
1372,0.5846110237495734,GenuineIntel,SV
1373,0.24266558268859229,Avg,NN
1374,0.24266558268859229,AuthenticAMD,NN
1375,0.24266558268859229,GenuineIntel,NN
1376,0.22270863712372208,Avg,DT
1377,0.11712651513789035,AuthenticAMD,DT
1378,0.33922755262203047,GenuineIntel,DT
1379,0.17780936068030043,Avg,RF
1380,0.10241258848133064,AuthenticAMD,RF
1381,0.27902844986959496,GenuineIntel,RF
1382,0.1970370312244909,Avg,GB
1383,0.09987213889366711,AuthenticAMD,GB
1384,0.2932792383046312,GenuineIntel,GB
1385,0.12924277812361706,Avg,LR
1386,0.13736151930704954,AuthenticAMD,LR
1387,0.10877496910415142,GenuineIntel,LR
1388,0.3012070529182339,Avg,SV
1389,0.4161593447872821,AuthenticAMD,SV
1390,0.13365978827909933,GenuineIntel,SV
1391,0.1157155774816272,Avg,NN
1392,0.1157155774816272,AuthenticAMD,NN
1393,0.1157155774816272,GenuineIntel,NN
1394,0.1619280899798414,Avg,DT
1395,0.21808133615044106,AuthenticAMD,DT
1396,0.09964582785779286,GenuineIntel,DT
1397,0.10598544986869537,Avg,RF
1398,0.11316403875023116,AuthenticAMD,RF
1399,0.12127097082099325,GenuineIntel,RF
1400,0.09939902968196175,Avg,GB
1401,0.06989331720606215,AuthenticAMD,GB
1402,0.128128248321716,GenuineIntel,GB
1403,0.6549979798740947,Avg,LR
1404,0.46563611023161827,AuthenticAMD,LR
1405,0.6497045865520363,GenuineIntel,LR
1406,0.41934032126136944,Avg,SV
1407,0.27994370056356577,AuthenticAMD,SV
1408,0.43225149056250906,GenuineIntel,SV
1409,0.27494894646935125,Avg,NN
1410,0.27494894646935125,AuthenticAMD,NN
1411,0.27494894646935125,GenuineIntel,NN
1412,0.28303617144135473,Avg,DT
1413,0.23201677573089596,AuthenticAMD,DT
1414,0.451886076292635,GenuineIntel,DT
1415,0.20309363735313346,Avg,RF
1416,0.20509797075604436,AuthenticAMD,RF
1417,0.20087064939717786,GenuineIntel,RF
1418,0.2731242194524356,Avg,GB
1419,0.2141141920324976,AuthenticAMD,GB
1420,0.2877260101748499,GenuineIntel,GB
1421,0.4603691890734297,Avg,LR
1422,0.32333558183214844,AuthenticAMD,LR
1423,0.581103556918691,GenuineIntel,LR
1424,0.38262850112476504,Avg,SV
1425,0.2812641477920719,AuthenticAMD,SV
1426,0.5068677813590756,GenuineIntel,SV
1427,0.21494564192616572,Avg,NN
1428,0.21494564192616572,AuthenticAMD,NN
1429,0.21494564192616572,GenuineIntel,NN
1430,0.2251379593813792,Avg,DT
1431,0.13223962371887177,AuthenticAMD,DT
1432,0.3347315475383942,GenuineIntel,DT
1433,0.1436618212175892,Avg,RF
1434,0.07751859192478634,AuthenticAMD,RF
1435,0.20063561010156888,GenuineIntel,RF
1436,0.11059983901967087,Avg,GB
1437,0.0676737289489489,AuthenticAMD,GB
1438,0.27024850360950176,GenuineIntel,GB
1439,0.5366608170989156,Avg,LR
1440,0.5848921926157062,AuthenticAMD,LR
1441,0.41650711666228313,GenuineIntel,LR
1442,0.6006302779777074,Avg,SV
1443,0.553491371865315,AuthenticAMD,SV
1444,0.6019757254855166,GenuineIntel,SV
1445,0.4920304048254084,Avg,NN
1446,0.4920304048254084,AuthenticAMD,NN
1447,0.4920304048254084,GenuineIntel,NN
1448,0.5130333812717487,Avg,DT
1449,0.4825720242587387,AuthenticAMD,DT
1450,0.44406687877859086,GenuineIntel,DT
1451,0.3443294301630343,Avg,RF
1452,0.36245628714598077,AuthenticAMD,RF
1453,0.3391974378372312,GenuineIntel,RF
1454,0.3736949088451627,Avg,GB
1455,0.3654951815692291,AuthenticAMD,GB
1456,0.3663329736817428,GenuineIntel,GB
1457,0.5929242719937841,Avg,LR
1458,0.5633681112357815,AuthenticAMD,LR
1459,0.48403452555631477,GenuineIntel,LR
1460,0.47632464109498374,Avg,SV
1461,0.3782401095185768,AuthenticAMD,SV
1462,0.5436249352503264,GenuineIntel,SV
1463,0.6278007827520187,Avg,NN
1464,0.6278007827520187,AuthenticAMD,NN
1465,0.6278007827520187,GenuineIntel,NN
1466,0.31819189809567705,Avg,DT
1467,0.23430860937083442,AuthenticAMD,DT
1468,0.5335461104950326,GenuineIntel,DT
1469,0.27911357753107485,Avg,RF
1470,0.18381369255377278,AuthenticAMD,RF
1471,0.4497243227390868,GenuineIntel,RF
1472,0.35496945274107905,Avg,GB
1473,0.19691580476480186,AuthenticAMD,GB
1474,0.4722320549768313,GenuineIntel,GB
1475,0.5139025594246615,Avg,LR
1476,0.27553430868870377,AuthenticAMD,LR
1477,0.6692421793348904,GenuineIntel,LR
1478,0.5084948389064459,Avg,SV
1479,0.3200775607432066,AuthenticAMD,SV
1480,0.6606788538962738,GenuineIntel,SV
1481,0.4562755157979498,Avg,NN
1482,0.4562755157979498,AuthenticAMD,NN
1483,0.4562755157979498,GenuineIntel,NN
1484,0.5132522825737096,Avg,DT
1485,0.3336139836729113,AuthenticAMD,DT
1486,0.5247469951521834,GenuineIntel,DT
1487,0.3015998725473761,Avg,RF
1488,0.1928844848935549,AuthenticAMD,RF
1489,0.33590757981066255,GenuineIntel,RF
1490,0.23191091299453684,Avg,GB
1491,0.14183464289743447,AuthenticAMD,GB
1492,0.24408417333061494,GenuineIntel,GB
1493,0.7323291120847286,Avg,LR
1494,0.4970017421036431,AuthenticAMD,LR
1495,1.1367869052292308,GenuineIntel,LR
1496,0.6776272272930735,Avg,SV
1497,0.4965429298891927,AuthenticAMD,SV
1498,0.9201614359365942,GenuineIntel,SV
1499,0.5829809505271483,Avg,NN
1500,0.5829809505271483,AuthenticAMD,NN
1501,0.5829809505271483,GenuineIntel,NN
1502,0.4273499036048948,Avg,DT
1503,0.46506689432980874,AuthenticAMD,DT
1504,0.17929236170683738,GenuineIntel,DT
1505,0.38294716630669917,Avg,RF
1506,0.3501736783040036,AuthenticAMD,RF
1507,0.47363685057017396,GenuineIntel,RF
1508,0.3413881996836937,Avg,GB
1509,0.3151478092283432,AuthenticAMD,GB
1510,0.3153154947887944,GenuineIntel,GB
1511,0.6493373708588628,Avg,LR
1512,0.7044286724822068,AuthenticAMD,LR
1513,0.3808424244504042,GenuineIntel,LR
1514,0.6223902590643322,Avg,SV
1515,0.760700683624323,AuthenticAMD,SV
1516,0.464423608460609,GenuineIntel,SV
1517,0.5414485520934201,Avg,NN
1518,0.5414485520934201,AuthenticAMD,NN
1519,0.5414485520934201,GenuineIntel,NN
1520,0.48190379698734054,Avg,DT
1521,0.4597473005741295,AuthenticAMD,DT
1522,0.45282339544500105,GenuineIntel,DT
1523,0.3583813294836887,Avg,RF
1524,0.3441734761587174,AuthenticAMD,RF
1525,0.3940602126140878,GenuineIntel,RF
1526,0.3697659491745614,Avg,GB
1527,0.27355520245789977,AuthenticAMD,GB
1528,0.4653979623516176,GenuineIntel,GB
1529,0.44322825215331707,Avg,LR
1530,0.2690014029863451,AuthenticAMD,LR
1531,0.6900153627800579,GenuineIntel,LR
1532,0.3556822566438864,Avg,SV
1533,0.227399233833206,AuthenticAMD,SV
1534,0.683153080392641,GenuineIntel,SV
1535,0.2586448796248853,Avg,NN
1536,0.2586448796248853,AuthenticAMD,NN
1537,0.2586448796248853,GenuineIntel,NN
1538,0.16513496478573203,Avg,DT
1539,0.09820025905924862,AuthenticAMD,DT
1540,0.25364730591088447,GenuineIntel,DT
1541,0.11874855317741975,Avg,RF
1542,0.05490572444160795,AuthenticAMD,RF
1543,0.2023422314228826,GenuineIntel,RF
1544,0.07974213065002261,Avg,GB
1545,0.03209740105566736,AuthenticAMD,GB
1546,0.23219992474324602,GenuineIntel,GB
1547,0.6759898606941362,Avg,LR
1548,0.45658060594541516,AuthenticAMD,LR
1549,1.0522319259709707,GenuineIntel,LR
1550,0.472657518366164,Avg,SV
1551,0.28343153446186276,AuthenticAMD,SV
1552,0.5289603753320405,GenuineIntel,SV
1553,0.5299506180367375,Avg,NN
1554,0.5299506180367375,AuthenticAMD,NN
1555,0.5299506180367375,GenuineIntel,NN
1556,0.3750860709825008,Avg,DT
1557,0.09314914041545513,AuthenticAMD,DT
1558,0.546308989815958,GenuineIntel,DT
1559,0.159137734142288,Avg,RF
1560,0.05433354092384782,AuthenticAMD,RF
1561,0.2041397642957858,GenuineIntel,RF
1562,0.13162617719398234,Avg,GB
1563,0.05725574199768428,AuthenticAMD,GB
1564,0.21067497189217058,GenuineIntel,GB
1565,0.54188327304088,Avg,LR
1566,0.5402248959606305,AuthenticAMD,LR
1567,0.4913532626446795,GenuineIntel,LR
1568,0.6634396122707427,Avg,SV
1569,0.49012463090227953,AuthenticAMD,SV
1570,0.8850515384738377,GenuineIntel,SV
1571,0.6571953884120574,Avg,NN
1572,0.6571953884120574,AuthenticAMD,NN
1573,0.6571953884120574,GenuineIntel,NN
1574,0.46994791701216676,Avg,DT
1575,0.28888573253561767,AuthenticAMD,DT
1576,0.7405239904434142,GenuineIntel,DT
1577,0.30290279378329676,Avg,RF
1578,0.32241275276228665,AuthenticAMD,RF
1579,0.2888043562729316,GenuineIntel,RF
1580,0.2961002977634051,Avg,GB
1581,0.26102247540907275,AuthenticAMD,GB
1582,0.3564699939425013,GenuineIntel,GB
1583,0.8494001083048075,Avg,LR
1584,0.8001713560327239,AuthenticAMD,LR
1585,0.6176980124280653,GenuineIntel,LR
1586,0.6443356872494392,Avg,SV
1587,0.41049637244182924,AuthenticAMD,SV
1588,0.9564404088423785,GenuineIntel,SV
1589,0.40348971717329996,Avg,NN
1590,0.40348971717329996,AuthenticAMD,NN
1591,0.40348971717329996,GenuineIntel,NN
1592,0.4882959918841981,Avg,DT
1593,0.2825635269963742,AuthenticAMD,DT
1594,0.8826468936072306,GenuineIntel,DT
1595,0.5634192924700515,Avg,RF
1596,0.19830060717391168,AuthenticAMD,RF
1597,0.9384459076238857,GenuineIntel,RF
1598,0.36702178833560506,Avg,GB
1599,0.21101831121656395,AuthenticAMD,GB
1600,0.6486780521869292,GenuineIntel,GB
1601,0.746468211796445,Avg,LR
1602,0.8399847342684899,AuthenticAMD,LR
1603,0.6150519461350872,GenuineIntel,LR
1604,0.48573562552693184,Avg,SV
1605,0.20592224384611177,AuthenticAMD,SV
1606,0.6081703182270282,GenuineIntel,SV
1607,0.28724031380655896,Avg,NN
1608,0.28724031380655896,AuthenticAMD,NN
1609,0.28724031380655896,GenuineIntel,NN
1610,0.4252851388758626,Avg,DT
1611,0.3113759675978939,AuthenticAMD,DT
1612,0.4053789268318512,GenuineIntel,DT
1613,0.33070463192244437,Avg,RF
1614,0.22842628220958705,AuthenticAMD,RF
1615,0.34792092556005405,GenuineIntel,RF
1616,0.3910170878460021,Avg,GB
1617,0.22360402513193972,AuthenticAMD,GB
1618,0.33782154900585704,GenuineIntel,GB
1619,0.25850957784422846,Avg,LR
1620,0.276642017139117,AuthenticAMD,LR
1621,0.2107697878249729,GenuineIntel,LR
1622,0.3165341356533613,Avg,SV
1623,0.39459094599807465,AuthenticAMD,SV
1624,0.12984450168680567,GenuineIntel,SV
1625,0.37793777242658644,Avg,NN
1626,0.37793777242658644,AuthenticAMD,NN
1627,0.37793777242658644,GenuineIntel,NN
1628,0.16479429559586195,Avg,DT
1629,0.21486539319897754,AuthenticAMD,DT
1630,0.120117272186053,GenuineIntel,DT
1631,0.18395135576986962,Avg,RF
1632,0.28848106607619495,AuthenticAMD,RF
1633,0.06700596932472905,GenuineIntel,RF
1634,0.17117620590637872,Avg,GB
1635,0.2167794075230497,AuthenticAMD,GB
1636,0.06828933457092035,GenuineIntel,GB
1637,0.8053619174748201,Avg,LR
1638,0.5475131886423106,AuthenticAMD,LR
1639,1.1377079418299152,GenuineIntel,LR
1640,0.4422441180980349,Avg,SV
1641,0.33725959997943344,AuthenticAMD,SV
1642,0.539409137521698,GenuineIntel,SV
1643,0.2858561054513478,Avg,NN
1644,0.2858561054513478,AuthenticAMD,NN
1645,0.2858561054513478,GenuineIntel,NN
1646,0.3424805903085226,Avg,DT
1647,0.19454518739419036,AuthenticAMD,DT
1648,0.3445071026772121,GenuineIntel,DT
1649,0.18950930415799716,Avg,RF
1650,0.13884446842839132,AuthenticAMD,RF
1651,0.21302698019663835,GenuineIntel,RF
1652,0.16622914792781043,Avg,GB
1653,0.17526414197212542,AuthenticAMD,GB
1654,0.11365003123950024,GenuineIntel,GB
1655,0.582081752006236,Avg,LR
1656,0.4300688202106107,AuthenticAMD,LR
1657,0.6151989447820662,GenuineIntel,LR
1658,0.6547499658409812,Avg,SV
1659,0.7394147814575289,AuthenticAMD,SV
1660,0.5303614507092249,GenuineIntel,SV
1661,0.5275520794213193,Avg,NN
1662,0.5275520794213193,AuthenticAMD,NN
1663,0.5275520794213193,GenuineIntel,NN
1664,0.5364290857708343,Avg,DT
1665,0.5644515006991615,AuthenticAMD,DT
1666,0.48734634657960285,GenuineIntel,DT
1667,0.3580603229226996,Avg,RF
1668,0.3684580810084612,AuthenticAMD,RF
1669,0.33638501398434983,GenuineIntel,RF
1670,0.39044297988839083,Avg,GB
1671,0.4195991804977147,AuthenticAMD,GB
1672,0.3797360437801939,GenuineIntel,GB
1673,1.1891139665546109,Avg,LR
1674,1.2575383654553107,AuthenticAMD,LR
1675,0.5431779592106778,GenuineIntel,LR
1676,0.7064446730645615,Avg,SV
1677,0.9111789288681408,AuthenticAMD,SV
1678,0.4019493051782186,GenuineIntel,SV
1679,0.5349195027114723,Avg,NN
1680,0.5349195027114723,AuthenticAMD,NN
1681,0.5349195027114723,GenuineIntel,NN
1682,0.5110283770227855,Avg,DT
1683,0.5982377810963005,AuthenticAMD,DT
1684,0.4513861109328,GenuineIntel,DT
1685,0.491118280528544,Avg,RF
1686,0.6123375387266654,AuthenticAMD,RF
1687,0.2801134352202469,GenuineIntel,RF
1688,0.48555134628893004,Avg,GB
1689,0.6784050804007189,AuthenticAMD,GB
1690,0.21389096975330224,GenuineIntel,GB
1691,0.8485695536739148,Avg,LR
1692,0.8478301111274271,AuthenticAMD,LR
1693,0.6336850233708405,GenuineIntel,LR
1694,0.49777626172575323,Avg,SV
1695,0.4482027205074066,AuthenticAMD,SV
1696,0.5407235223707324,GenuineIntel,SV
1697,0.245999625165504,Avg,NN
1698,0.245999625165504,AuthenticAMD,NN
1699,0.245999625165504,GenuineIntel,NN
1700,0.5044567372152728,Avg,DT
1701,0.4468207082526162,AuthenticAMD,DT
1702,0.47288351204709916,GenuineIntel,DT
1703,0.3712278542664831,Avg,RF
1704,0.3013015006161923,AuthenticAMD,RF
1705,0.372862751608965,GenuineIntel,RF
1706,0.3998877111765103,Avg,GB
1707,0.37085638737988713,AuthenticAMD,GB
1708,0.390165058766115,GenuineIntel,GB
1709,0.16798543514220854,Avg,LR
1710,0.1705372402686579,AuthenticAMD,LR
1711,0.1316087039350951,GenuineIntel,LR
1712,0.570090326073641,Avg,SV
1713,0.6017007447694971,AuthenticAMD,SV
1714,0.4425339507554825,GenuineIntel,SV
1715,0.29200662813207756,Avg,NN
1716,0.29200662813207756,AuthenticAMD,NN
1717,0.29200662813207756,GenuineIntel,NN
1718,0.2186737060316921,Avg,DT
1719,0.24297078447965784,AuthenticAMD,DT
1720,0.1521208389785684,GenuineIntel,DT
1721,0.15143946438731024,Avg,RF
1722,0.14455282723938467,AuthenticAMD,RF
1723,0.13800212361087044,GenuineIntel,RF
1724,0.128394523534077,Avg,GB
1725,0.13119242021386113,AuthenticAMD,GB
1726,0.10223657199191298,GenuineIntel,GB
1727,0.18863934911732888,Avg,LR
1728,0.23412401614350625,AuthenticAMD,LR
1729,0.11781514556550957,GenuineIntel,LR
1730,0.43724644793752204,Avg,SV
1731,0.669868336965704,AuthenticAMD,SV
1732,0.0987276182229653,GenuineIntel,SV
1733,0.16979111398069954,Avg,NN
1734,0.16979111398069954,AuthenticAMD,NN
1735,0.16979111398069954,GenuineIntel,NN
1736,0.24328423964111767,Avg,DT
1737,0.2858486653571398,AuthenticAMD,DT
1738,0.11545808886680448,GenuineIntel,DT
1739,0.1633228109927331,Avg,RF
1740,0.18055030901592245,AuthenticAMD,RF
1741,0.06291717702317201,GenuineIntel,RF
1742,0.10838158580326626,Avg,GB
1743,0.13067194237360824,AuthenticAMD,GB
1744,0.09202335408689294,GenuineIntel,GB
1745,1.1521660615907,Avg,LR
1746,1.6708775090509644,AuthenticAMD,LR
1747,0.1865043898362011,GenuineIntel,LR
1748,0.15083303501747858,Avg,SV
1749,0.09796229208467547,AuthenticAMD,SV
1750,0.18580697070014213,GenuineIntel,SV
1751,0.13043298221267227,Avg,NN
1752,0.13043298221267227,AuthenticAMD,NN
1753,0.13043298221267227,GenuineIntel,NN
1754,0.09128171128477441,Avg,DT
1755,0.05497126218358016,AuthenticAMD,DT
1756,0.14560949715516883,GenuineIntel,DT
1757,0.05658362997404833,Avg,RF
1758,0.025443368595435185,AuthenticAMD,RF
1759,0.0887489885160754,GenuineIntel,RF
1760,0.07414439490551603,Avg,GB
1761,0.04502788693376032,AuthenticAMD,GB
1762,0.11329360689078469,GenuineIntel,GB
1763,0.4895657335108865,Avg,LR
1764,0.32699289065297443,AuthenticAMD,LR
1765,0.442729352286665,GenuineIntel,LR
1766,0.6579688139439435,Avg,SV
1767,0.8087566275620397,AuthenticAMD,SV
1768,0.34729448952997594,GenuineIntel,SV
1769,0.612566463177126,Avg,NN
1770,0.612566463177126,AuthenticAMD,NN
1771,0.612566463177126,GenuineIntel,NN
1772,0.5614173945430856,Avg,DT
1773,0.3369365436882047,AuthenticAMD,DT
1774,0.5853895728622259,GenuineIntel,DT
1775,0.3467286274470145,Avg,RF
1776,0.26795596912382114,AuthenticAMD,RF
1777,0.44163399921350177,GenuineIntel,RF
1778,0.34939113186163917,Avg,GB
1779,0.2933372042918514,AuthenticAMD,GB
1780,0.2753395628705698,GenuineIntel,GB
1781,0.41621758259319913,Avg,LR
1782,0.28463688337342424,AuthenticAMD,LR
1783,0.7571442355889351,GenuineIntel,LR
1784,0.4015525709861667,Avg,SV
1785,0.2828224251570453,AuthenticAMD,SV
1786,0.6757998807558899,GenuineIntel,SV
1787,0.4555169102450383,Avg,NN
1788,0.4555169102450383,AuthenticAMD,NN
1789,0.4555169102450383,GenuineIntel,NN
1790,0.29593549167176636,Avg,DT
1791,0.14340851557203244,AuthenticAMD,DT
1792,0.848016829076238,GenuineIntel,DT
1793,0.2780550195279008,Avg,RF
1794,0.15798105892173497,AuthenticAMD,RF
1795,0.5737169573838358,GenuineIntel,RF
1796,0.23149748364900868,Avg,GB
1797,0.1626909207220519,AuthenticAMD,GB
1798,0.345592226526588,GenuineIntel,GB
1799,0.37719937320867103,Avg,LR
1800,0.49193301334648687,AuthenticAMD,LR
1801,0.19981037678561908,GenuineIntel,LR
1802,0.29369441490884934,Avg,SV
1803,0.33585903467661987,AuthenticAMD,SV
1804,0.25224830256514674,GenuineIntel,SV
1805,0.2273411236581302,Avg,NN
1806,0.2273411236581302,AuthenticAMD,NN
1807,0.2273411236581302,GenuineIntel,NN
1808,0.20160839344529013,Avg,DT
1809,0.26881119126038694,AuthenticAMD,DT
1810,0.08523281674109823,GenuineIntel,DT
1811,0.26931930997557396,Avg,RF
1812,0.3084210354360028,AuthenticAMD,RF
1813,0.08693747307591972,GenuineIntel,RF
1814,0.16053492093235727,Avg,GB
1815,0.19137029395475452,AuthenticAMD,GB
1816,0.105257720968283,GenuineIntel,GB
1817,0.3406526157773738,Avg,LR
1818,0.34518046967669114,AuthenticAMD,LR
1819,0.24963615153422858,GenuineIntel,LR
1820,0.5349406328217616,Avg,SV
1821,0.6438304754766079,AuthenticAMD,SV
1822,0.334196283226203,GenuineIntel,SV
1823,0.28272868531084155,Avg,NN
1824,0.28272868531084155,AuthenticAMD,NN
1825,0.28272868531084155,GenuineIntel,NN
1826,0.18383561973116103,Avg,DT
1827,0.2319526478453191,AuthenticAMD,DT
1828,0.1468770003477089,GenuineIntel,DT
1829,0.1721215702715057,Avg,RF
1830,0.18905119692014488,AuthenticAMD,RF
1831,0.11326243842793764,GenuineIntel,RF
1832,0.13565107481343436,Avg,GB
1833,0.13969187953288797,AuthenticAMD,GB
1834,0.12355825910209065,GenuineIntel,GB
1835,0.1443937190034673,Avg,LR
1836,0.15433606882792608,AuthenticAMD,LR
1837,0.08907399408062217,GenuineIntel,LR
1838,0.32697757337687006,Avg,SV
1839,0.3583958199214578,AuthenticAMD,SV
1840,0.10394932820077582,GenuineIntel,SV
1841,0.19779307458704792,Avg,NN
1842,0.19779307458704792,AuthenticAMD,NN
1843,0.19779307458704792,GenuineIntel,NN
1844,0.20446761890042917,Avg,DT
1845,0.22200191261105254,AuthenticAMD,DT
1846,0.024761771245187122,GenuineIntel,DT
1847,0.1401037524010862,Avg,RF
1848,0.18597089224052896,AuthenticAMD,RF
1849,0.02636494257130636,GenuineIntel,RF
1850,0.19224383805092277,Avg,GB
1851,0.28565245553382246,AuthenticAMD,GB
1852,0.02367290413839157,GenuineIntel,GB
1853,0.9717655168193207,Avg,LR
1854,0.673014216237096,AuthenticAMD,LR
1855,0.7404490362294127,GenuineIntel,LR
1856,0.6020131363867436,Avg,SV
1857,0.7203883648166158,AuthenticAMD,SV
1858,0.3494693320932797,GenuineIntel,SV
1859,0.6788358385419299,Avg,NN
1860,0.6788358385419299,AuthenticAMD,NN
1861,0.6788358385419299,GenuineIntel,NN
1862,0.45797427765477067,Avg,DT
1863,0.5360486527326038,AuthenticAMD,DT
1864,0.37621531955041276,GenuineIntel,DT
1865,0.39368101879782946,Avg,RF
1866,0.3627258671648837,AuthenticAMD,RF
1867,0.3386985073234933,GenuineIntel,RF
1868,0.34299874180506185,Avg,GB
1869,0.3737989030417827,AuthenticAMD,GB
1870,0.19541814985382694,GenuineIntel,GB
1871,0.5952441457910537,Avg,LR
1872,0.5190816355852068,AuthenticAMD,LR
1873,0.5941012146125291,GenuineIntel,LR
1874,0.5438898595193978,Avg,SV
1875,0.44788103552559777,AuthenticAMD,SV
1876,0.7008406462737163,GenuineIntel,SV
1877,0.4495947972859646,Avg,NN
1878,0.4495947972859646,AuthenticAMD,NN
1879,0.4495947972859646,GenuineIntel,NN
1880,0.7335655787245574,Avg,DT
1881,0.5582706049014097,AuthenticAMD,DT
1882,0.855432118780757,GenuineIntel,DT
1883,0.4157961641201796,Avg,RF
1884,0.300522121675863,AuthenticAMD,RF
1885,0.6241590579005081,GenuineIntel,RF
1886,0.4357429004715444,Avg,GB
1887,0.34656462033629426,AuthenticAMD,GB
1888,0.5557833359492529,GenuineIntel,GB
1889,0.24163952175185327,Avg,LR
1890,0.17893829672748018,AuthenticAMD,LR
1891,0.3430539841638325,GenuineIntel,LR
1892,0.3472270968883717,Avg,SV
1893,0.25308267909583715,AuthenticAMD,SV
1894,0.48046351053640546,GenuineIntel,SV
1895,0.4097799333742242,Avg,NN
1896,0.4097799333742242,AuthenticAMD,NN
1897,0.4097799333742242,GenuineIntel,NN
1898,0.29963043466173744,Avg,DT
1899,0.1705943827483351,AuthenticAMD,DT
1900,0.6618548984822625,GenuineIntel,DT
1901,0.24431167872812704,Avg,RF
1902,0.160167745286457,AuthenticAMD,RF
1903,0.435695488210184,GenuineIntel,RF
1904,0.2402232002093937,Avg,GB
1905,0.13483409307401484,AuthenticAMD,GB
1906,0.44248308151077653,GenuineIntel,GB
1907,1.0699462872311778,Avg,LR
1908,0.862068059461456,AuthenticAMD,LR
1909,0.7435520813240148,GenuineIntel,LR
1910,0.7860923544330625,Avg,SV
1911,0.7709290915038104,AuthenticAMD,SV
1912,0.6605982914221911,GenuineIntel,SV
1913,0.6251162272103326,Avg,NN
1914,0.6251162272103326,AuthenticAMD,NN
1915,0.6251162272103326,GenuineIntel,NN
1916,0.45217095512893213,Avg,DT
1917,0.5003856936209705,AuthenticAMD,DT
1918,0.3371308706574398,GenuineIntel,DT
1919,0.4165698776219799,Avg,RF
1920,0.45973220631404477,AuthenticAMD,RF
1921,0.2648702511805555,GenuineIntel,RF
1922,0.3830368352951628,Avg,GB
1923,0.5230708560687072,AuthenticAMD,GB
1924,0.21768099844340943,GenuineIntel,GB
1925,0.8194681480971224,Avg,LR
1926,0.7740674837971657,AuthenticAMD,LR
1927,0.5628946591735358,GenuineIntel,LR
1928,0.3521279327361518,Avg,SV
1929,0.22558892762627447,AuthenticAMD,SV
1930,0.46167669294652147,GenuineIntel,SV
1931,0.2690026685146373,Avg,NN
1932,0.2690026685146373,AuthenticAMD,NN
1933,0.2690026685146373,GenuineIntel,NN
1934,0.3366626808583949,Avg,DT
1935,0.1611527192968818,AuthenticAMD,DT
1936,0.3735813038245896,GenuineIntel,DT
1937,0.2627639038877283,Avg,RF
1938,0.15447220656966587,AuthenticAMD,RF
1939,0.3179250146783299,GenuineIntel,RF
1940,0.1972903568731772,Avg,GB
1941,0.07699461499841652,AuthenticAMD,GB
1942,0.3043006883367928,GenuineIntel,GB
1943,1.0208708762170373,Avg,LR
1944,0.5972219190115512,AuthenticAMD,LR
1945,0.9911111759376494,GenuineIntel,LR
1946,0.5243153929361852,Avg,SV
1947,0.4103228926016087,AuthenticAMD,SV
1948,0.6184981371771077,GenuineIntel,SV
1949,0.3890478834200513,Avg,NN
1950,0.3890478834200513,AuthenticAMD,NN
1951,0.3890478834200513,GenuineIntel,NN
1952,0.4270415251944961,Avg,DT
