,uarch,chip type,launch date,processor number,cache,bus speed,instruction set extensions,instruction set,max memory size,memory types,# of memory channels,max memory bandwidth,ecc memory supported,processor graphics,graphics base frequency,graphics max dynamic frequency,graphics video max memory,# of d isplays supported,graphics and imc lithography,pci express revision,pci express lanes,lithography,# of cores,# of threads,base frequency,turbo frequency,tdp-up frequency,tdp-up,tdp-down frequency,t dp-down,tdp,turbo boost technology,vpro,hyper-threading,(vt-x),(vt-d),tsx-ni,idle states,speedstep,thermal mo nitoring,identity protection,aes new instructions,secure key,trusted execution,execute disable bit,anti-theft,price
868,skylake,embedded,Q4'15,G4400TE,3 MB SmartCache,8 GT/s DMI3,SSE4.1/4.2,64-bit,64 GB,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",2,34.1 GB/s,1,Intel® HD Graphics 510,350 MHz,950 MHz,64 GB,3,14 nm,3,16,14 nm,2,2,2.4 GHz,0,0,0,0,0,35 W,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,70.00
869,skylake,embedded,Q3'15,G4400,3 MB SmartCache,8 GT/s DMI3,SSE4.1/4.2,64-bit,64 GB,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",2,34.1 GB/s,1,Intel® HD Graphics 510,350 MHz,1 GHz,64 GB,3,14 nm,3,16,14 nm,2,2,3.3 GHz,0,0,0,0,0,54 W,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,64.00
870,skylake,embedded,Q4'15,3955U,2 MB SmartCache,0,SSE4.1/4.2,64-bit,32 GB,"DDR4-1866/2133, LPDDR3-1600/1866",2,34.1 GB/s,0,Intel® HD Graphics 510,300 MHz,900 MHz,32 GB,3,14 nm,2,10,14 nm,2,2,2 GHz,0,0,0,0,10 W,15 W,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,107.00
871,skylake,embedded,Q1'16,G3902E,2 MB SmartCache,8 GT/s DMI3,SSE4.1/4.2,64-bit,64 GB,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",2,34.1 GB/s,1,Intel® HD Graphics 510,350 MHz,950 MHz,64 GB,3,14 nm,3,16,14 nm,2,2,1.6 GHz,0,0,0,0,0,25 W,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,107.00
872,skylake,embedded,Q1'16,G3900E,2 MB SmartCache,8 GT/s DMI3,SSE4.1/4.2,64-bit,64 GB,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",2,34.1 GB/s,1,Intel® HD Graphics 510,350 MHz,950 MHz,64 GB,3,14 nm,3,16,14 nm,2,2,2.4 GHz,0,0,0,0,0,35 W,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,107.00
873,skylake,embedded,Q4'15,G3900TE,2 MB SmartCache,8 GT/s DMI3,SSE4.1/4.2,64-bit,64 GB,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",2,34.1 GB/s,1,Intel® HD Graphics 510,350 MHz,950 MHz,64 GB,3,14 nm,3,16,14 nm,2,2,2.3 GHz,0,0,0,0,0,35 W,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,42.00
874,skylake,embedded,Q4'15,G3900,2 MB SmartCache,8 GT/s DMI3,SSE4.1/4.2,64-bit,64 GB,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",2,34.1 GB/s,1,Intel® HD Graphics 510,350 MHz,950 MHz,64 GB,3,14 nm,3,16,14 nm,2,2,2.8 GHz,0,0,0,0,0,51 W,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,42.00
875,skylake,embedded,Q3'15,i3-6100U,3 MB SmartCache,0,"SSE4.1/4.2, AVX 2.0",64-bit,32 GB,"DDR4-1866/2133, LPDDR3-1600/1866",2,34.1 GB/s,0,Intel® HD Graphics 520,300 MHz,1 GHz,32 GB,3,14 nm,3,12,14 nm,2,4,2.3 GHz,0,0,0,800 MHz,7.5 W,15 W,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,281.00
876,skylake,embedded,Q4'15,i3-6100E,3 MB SmartCache,8 GT/s DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64 GB,"DDR4-2133, LPDDR3-1866, DDR3L-1600",2,34.1 GB/s,1,Intel® HD Graphics 530,350 MHz,950 MHz,64 GB,3,14 nm,3,16,14 nm,2,4,2.7 GHz,0,0,0,0,0,35 W,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,225.00
877,skylake,embedded,Q4'15,i3-6102E,3 MB SmartCache,8 GT/s DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64 GB,"DDR4-2133, LPDDR3-1866, DDR3L-1600",2,34.1 GB/s,1,Intel® HD Graphics 530,350 MHz,950 MHz,64 GB,3,14 nm,3,16,14 nm,2,4,1.9 GHz,0,0,0,0,0,25 W,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,225.00
878,skylake,embedded,Q4'15,i3-6100TE,4 MB SmartCache,8 GT/s DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64 GB,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",2,34.1 GB/s,1,Intel® HD Graphics 530,350 MHz,1 GHz,64 GB,3,14 nm,3,16,14 nm,2,4,2.7 GHz,0,0,0,0,0,35 W,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,117.00
879,skylake,embedded,Q3'15,i3-6100,3 MB SmartCache,8 GT/s DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64 GB,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",2,34.1 GB/s,1,Intel® HD Graphics 530,350 MHz,1.05 GHz,64 GB,3,14 nm,3,16,14 nm,2,4,3.7 GHz,0,0,0,0,0,51 W,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,117.00
880,skylake,embedded,Q3'15,i5-6300U,3 MB SmartCache,0,"SSE4.1/4.2, AVX 2.0",64-bit,32 GB,"DDR4-2133, LPDDR3-1866, DDR3L-1600",2,34.1 GB/s,0,Intel® HD Graphics 520,300 MHz,1 GHz,32 GB,3,14 nm,3,12,14 nm,2,4,2.4 GHz,3 GHz,2.5 GHz,25 W,800 MHz,7.5 W,15 W,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,281.00
881,skylake,embedded,Q4'15,i5-6440EQ,6 MB SmartCache,8 GT/s DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64 GB,"DDR4-2133, LPDDR3-1866, DDR3L-1600",2,34.1 GB/s,0,Intel® HD Graphics 530,350 MHz,1 GHz,64 GB,3,14 nm,3,16,14 nm,4,4,2.7 GHz,3.4 GHz,0,0,0,0,45 W,2,1,0,1,1,1,1,1,1,1,1,1,1,1,0,250.00
882,skylake,embedded,Q4'15,i5-6442EQ,6 MB SmartCache,8 GT/s DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64 GB,"DDR4-2133, LPDDR3-1866, DDR3L-1600",2,34.1 GB/s,0,Intel® HD Graphics 530,350 MHz,1 GHz,64 GB,3,14 nm,3,16,14 nm,4,4,1.9 GHz,2.7 GHz,0,0,0,0,25 W,2,1,0,1,1,1,1,1,1,1,1,1,1,1,0,250.00
883,skylake,embedded,Q3'15,i5-6500,6 MB SmartCache,8 GT/s DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64 GB,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",2,34.1 GB/s,0,Intel® HD Graphics 530,350 MHz,1.05 GHz,64 GB,3,14 nm,3,16,14 nm,4,4,3.2 GHz,3.6 GHz,0,0,0,0,65 W,2,1,0,1,1,1,1,1,1,1,1,1,1,1,0,197
884,skylake,embedded,Q4'15,i5-6500TE,6 MB SmartCache,8 GT/s DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64 GB,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",2,34.1 GB/s,0,Intel® HD Graphics 530,350 MHz,1 GHz,64 GB,3,14 nm,3,16,14 nm,4,4,2.3 GHz,3.3 GHz,0,0,0,0,35 W,2,1,0,1,1,1,1,1,1,1,1,1,1,1,0,192.00
885,skylake,embedded,Q3'15,i7-6600U,4 MB SmartCache,0,"SSE4.1/4.2, AVX 2.0",64-bit,32 GB,"DDR4-2133, LPDDR3-1866, DDR3L-1600",2,34.1 GB/s,0,Intel® HD Graphics 520,300 MHz,1.05 GHz,32 GB,3,14 nm,3,12,14 nm,2,4,2.6 GHz,3.4 GHz,2.8 GHz,25 W,800 MHz,7.5 W,15 W,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,393.00
886,skylake,embedded,Q4'15,i7-6820EQ,8 MB SmartCache,8 GT/s DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64 GB,"DDR4-2133, LPDDR3-1866, DDR3L-1600",2,34.1 GB/s,0,Intel® HD Graphics 530,350 MHz,1 GHz,64 GB,3,14 nm,3,16,14 nm,4,8,2.8 GHz,3.5 GHz,0,0,0,0,45 W,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,378.00
887,skylake,embedded,Q4'15,i7-6822EQ,8 MB SmartCache,8 GT/s DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64 GB,"DDR4-2133, LPDDR3-1866, DDR3L-1600",2,34.1 GB/s,0,Intel® HD Graphics 530,350 MHz,1 GHz,64 GB,3,14 nm,3,16,14 nm,4,8,2 GHz,2.8 GHz,0,0,0,0,25 W,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,378.00
888,skylake,embedded,Q4'15,i7-6700TE,8 MB SmartCache,8 GT/s DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64 GB,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",2,34.1 GB/s,0,Intel® HD Graphics 530,350 MHz,1 GHz,64 GB,3,14 nm,3,16,14 nm,4,8,2.4 GHz,3.4 GHz,0,0,0,0,35 W,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,303.00
889,skylake,embedded,Q3'15,i7-6700,8 MB SmartCache,8 GT/s DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64 GB,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",2,34.1 GB/s,0,Intel® HD Graphics 530,350 MHz,1.15 GHz,64 GB,3,14 nm,3,16,14 nm,4,8,3.4 GHz,4 GHz,0,0,0,0,65 W,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,308.5
890,broadwell,mobile,Q2'15,i7-5950HQ,6 MB,5 GT/s DMI2,SSE4.1/4.2 AVX 2.0,64-bit,32 GB,DDR3L 1600/1866 LPDDR3 1600/1866,2,25.6 GB/s,0,Intel® Iris™ Pro Graphics 6200,300 MHz,1.15 GHz,32 GB,3,0,3,16,14 nm,4,8,2.9 GHz,3.8 GHz,0,0,0,0,47 W,2,0,1,1,0,0,1,1,1,1,1,1,0,1,0,623.00
891,broadwell,mobile,Q2'15,i7-5850HQ,6 MB,5 GT/s DMI2,SSE4.1/4.2 AVX 2.0,64-bit,32 GB,DDR3L 1600/1866 LPDDR3 1600/1866,2,25.6 GB/s,0,Intel® Iris™ Pro Graphics 6200,300 MHz,1.1 GHz,32 GB,3,0,3,16,14 nm,4,8,2.7 GHz,3.6 GHz,0,0,0,0,47 W,2,0,1,1,0,0,1,1,1,1,1,1,0,1,0,434.00
892,broadwell,mobile,Q2'15,i7-5750HQ,6 MB,5 GT/s DMI2,SSE4.1/4.2 AVX 2.0,64-bit,32 GB,DDR3L 1600/1866 LPDDR3 1600/1866,2,25.6 GB/s,0,Intel® Iris™ Pro Graphics 6200,300 MHz,1.05 GHz,32 GB,3,0,3,16,14 nm,4,8,2.5 GHz,3.4 GHz,0,0,600 MHz,37 W,47 W,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,434.00
893,broadwell,mobile,Q2'15,i7-5700HQ,6 MB,5 GT/s DMI2,SSE4.1/4.2 AVX 2.0,64-bit,32 GB,DDR3L 1600/1866 LPDDR3 1600/1866,2,25.6 GB/s,0,Intel® HD Graphics 5600,300 MHz,1.05 GHz,32 GB,3,0,3,16,14 nm,4,8,2.7 GHz,3.5 GHz,0,0,600 MHz,37 W,47 W,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,378.00
894,broadwell,mobile,Q1'15,i7-5650U,4 MB,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,"DDR3L 1333/1600, LPDDR3 1600/1866",2,25.6 GB/s,0,Intel® HD Graphics 6000,300 MHz,1 GHz,16 GB,3,14nm,2,12,14 nm,2,4,2.2 GHz,3.1 GHz,0,0,600 MHz,9.5 W,15 W,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,426.00
895,broadwell,mobile,Q1'15,i7-5600U,4 MB,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6 GB/s,0,Intel® HD Graphics 5500,300 MHz,950 MHz,16 GB,3,14nm,2,12,14 nm,2,4,2.6 GHz,3.2 GHz,0,0,600 MHz,7.5 W,15 W,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,393.00
896,broadwell,mobile,Q1'15,i7-5557U,4 MB,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,"DDR3L 1333/1600, LPDDR3 1600/1866",2,25.6 GB/s,0,Intel® Iris™ Graphics 6100,300 MHz,1.1 GHz,16 GB,3,14nm,2,12,14 nm,2,4,3.1 GHz,3.4 GHz,0,0,0,23 W,28 W,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,426.00
897,broadwell,mobile,Q1'15,i7-5550U,4 MB SmartCache,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,"DDR3L 1333/1600, LPDDR3 1600/1866",2,25.6 GB/s,0,Intel® HD Graphics 6000,300 MHz,1 GHz,16 GB,3,14nm,2,12,14 nm,2,4,2 GHz,3 GHz,0,0,600 MHz,9.5 W,15 W,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,426.00
898,broadwell,mobile,Q1'15,i7-5500U,4 MB,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6 GB/s,0,Intel® HD Graphics 5500,300 MHz,950 MHz,16 GB,3,14nm,2,12,14 nm,2,4,2.4 GHz,3 GHz,0,0,600 MHz,7.5 W,15 W,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,393.00
899,broadwell,mobile,Q1'15,i5-5350U,3 MB,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,"DDR3L 1333/1600, LPDDR3 1600/1866",2,25.6 GB/s,0,Intel® HD Graphics 6000,300 MHz,1 GHz,16 GB,3,14nm,2,12,14 nm,2,4,1.8 GHz,2.9 GHz,0,0,600 MHz,9.5 W,15 W,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,315.00
900,broadwell,mobile,Q2'15,i5-5350H,4 MB,5 GT/s DMI2,SSE4.1/4.2 AVX 2.0,64-bit,32 GB,DDR3L 1600/1866 LPDDR3 1600/1866,2,25.6 GB/s,0,Intel® Iris™ Pro Graphics 6200,300 MHz,1.05 GHz,32 GB,3,0,3,16,14 nm,2,4,3.1 GHz,3.5 GHz,0,0,0,0,47 W,2,0,1,1,0,0,1,1,1,1,1,1,0,1,0,289.00
901,broadwell,mobile,Q1'15,i5-5300U,3 MB,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6 GB/s,0,Intel® HD Graphics 5500,300 MHz,900 MHz,16 GB,3,14nm,2,12,14 nm,2,4,2.3 GHz,2.9 GHz,0,0,600 MHz,7.5 W,15 W,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,281.00
902,broadwell,mobile,Q1'15,i5-5287U,3 MB,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,"DDR3L 1333/1600, LPDDR3 1600/1866",2,25.6 GB/s,0,Intel® Iris™ Graphics 6100,300 MHz,1.1 GHz,16 GB,3,14nm,2,12,14 nm,2,4,2.9 GHz,3.3 GHz,0,0,600 MHz,23 W,28 W,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,315.00
903,broadwell,mobile,Q1'15,i5-5257U,3 MB,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,"DDR3L 1333/1600, LPDDR3 1600/1866",2,25.6 GB/s,0,Intel® Iris™ Graphics 6100,300 MHz,1.05 GHz,16 GB,3,14nm,2,12,14 nm,2,4,2.7 GHz,3.1 GHz,0,0,600 MHz,23 W,28 W,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,315.00
904,broadwell,mobile,Q1'15,i5-5250U,3 MB,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,"DDR3L 1333/1600, LPDDR3 1600/1866",2,25.6 GB/s,0,Intel® HD Graphics 6000,300 MHz,950 MHz,16 GB,3,14nm,2,12,14 nm,2,4,1.6 GHz,2.7 GHz,0,0,600 MHz,9.5 W,15 W,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,315.00
905,broadwell,mobile,Q1'15,i5-5200U,3 MB,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6 GB/s,0,Intel® HD Graphics 5500,300 MHz,900 MHz,16 GB,3,14nm,2,12,14 nm,2,4,2.2 GHz,2.7 GHz,0,0,600 MHz,7.5 W,15 W,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,281.00
906,broadwell,mobile,Q1'15,i3-5157U,3 MB,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,"DDR3L 1333/1600, LPDDR3 1600/1866",2,25.6 GB/s,0,Intel® Iris™ Graphics 6100,300 MHz,1 GHz,16 GB,3,14nm,2,12,14 nm,2,4,2.5 GHz,0,0,0,600 MHz,23 W,28 W,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,315.00
907,broadwell,mobile,Q1'15,i3-5020U,3 MB,5 GT/s DMI2,SSE 4.1/4.2 AVX 2.0,64-bit,16 GB,DDR3L 1333/1600  LPDDR 1333 /1600,2,25.6 GB/s,0,Intel® HD Graphics 5500,300 MHz,900 MHz,16 GB,3,14nm,2,12,14 nm,2,4,2.2 GHz,0,0,0,600 MHz,10 W,15 W,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,281.00
908,broadwell,mobile,Q1'15,i3-5015U,3 MB,5 GT/s DMI2,SSE 4.1/4.2 AVX 2.0,64-bit,16 GB,DDR3L 1333/1600  LPDDR 1333 /1600,2,25.6 GB/s,0,Intel® HD Graphics 5500,300 MHz,850 MHz,16 GB,3,14nm,2,12,14 nm,2,4,2.1 GHz,0,0,0,600 MHz,10 W,15 W,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,275.00
909,broadwell,mobile,Q1'15,i3-5010U,3 MB,5 GT/s DMI2,SSE 4.1/4.2 AVX 2.0,64-bit,16 GB,DDR3L 1333/1600  LPDDR 1333 /1600,2,25.6 GB/s,0,Intel® HD Graphics 5500,300 MHz,900 MHz,16 GB,3,14nm,2,12,14 nm,2,4,2.1 GHz,0,0,0,600 MHz,10 W,15 W,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,281.00
910,broadwell,mobile,Q1'15,i3-5005U,3 MB,5 GT/s DMI2,SSE 4.1/4.2 AVX 2.0,64-bit,16 GB,DDR3L 1333/1600  LPDDR 1333 /1600,2,25.6 GB/s,0,Intel® HD Graphics 5500,300 MHz,850 MHz,16 GB,3,14nm,2,12,14 nm,2,4,2 GHz,0,0,0,600 MHz,10 W,15 W,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,275.00
911,broadwell,mobile,Q1'15,3805U,2 MB,5 GT/s DMI2,SSE4.1/4.2,64-bit,16 GB,DDR3L 1333/1600 LPDDR3 1333/1600,2,25.6 GB/s,0,Intel® HD Graphics,100 MHz,800 MHz,0,3,14nm,2,12,14 nm,2,2,1.9 GHz,0,0,0,600 MHz,10 W,15 W,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,161.00
912,broadwell,mobile,Q1'15,3825U,2 MB,5 GT/s DMI2,SSE4.1/4.2,64-bit,16 GB,DDR3L 1333/1600 LPDDR3 1333/1600,2,25.6 GB/s,0,Intel® HD Graphics,300 MHz,850 MHz,0,3,14nm,2,12,14 nm,2,4,1.9 GHz,0,0,0,600 MHz,10 W,15 W,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,161.00
913,broadwell,mobile,Q2'15,3765U,2 MB,5 GT/s DMI2,SSE4.1/4.2,64-bit,16 GB,DDR3L 1333/1600 LPDDR3 1333/1600,2,25.6 GB/s,0,Intel® HD Graphics,300 MHz,850 MHz,0,3,14nm,2,12,14 nm,2,2,1.9 GHz,0,0,0,600 MHz,10 W,15 W,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,107.00
914,broadwell,mobile,Q1'15,3755U,2 MB,5 GT/s DMI2,SSE4.1/4.2,64-bit,16 GB,DDR3L 1333/1600 LPDDR3 1333/1600,2,25.6 GB/s,0,Intel® HD Graphics,100 MHz,800 MHz,0,3,14nm,2,12,14 nm,2,2,1.7 GHz,0,0,0,600 MHz,10 W,15 W,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,107.00
915,broadwell,mobile,Q2'15,3215U,2 MB,5 GT/s DMI2,SSE4.1/4.2,64-bit,16 GB,DDR3L 1333/1600 LPDDR3 1333/1600,2,25.6 GB/s,0,Intel® HD Graphics,300 MHz,850 MHz,0,3,14nm,2,12,14 nm,2,2,1.7 GHz,0,0,0,600 MHz,10 W,15 W,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,107.00
916,broadwell,mobile,Q1'15,3205U,2 MB,5 GT/s DMI2,SSE4.1/4.2,64-bit,16 GB,DDR3L 1333/1600 LPDDR3 1333/1600,2,25.6 GB/s,0,Intel® HD Graphics,100 MHz,800 MHz,0,3,14nm,2,12,14 nm,2,2,1.5 GHz,0,0,0,600 MHz,10 W,15 W,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,107.00
917,broadwell,mobile,Q4'14,5Y71,4 MB,0,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,LPDDR3 1333/1600 DDR3L/DDR3L-RS 1600,2,25.6 GB/s,0,Intel® HD Graphics 5300,300 MHz,900 MHz,16 GB,3,14 nm,2,12,14 nm,2,4,1.2 GHz,2.9 GHz,1.4 GHz,6 W,600 MHz,3.5 W,4.5 W,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,281.00
918,broadwell,mobile,Q3'14,5Y70,4 MB,5 GT/s,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6 GB/s,0,Intel® HD Graphics 5300,100 MHz,850 MHz,16 GB,3,14nm,2,12,14 nm,2,4,1.1 GHz,2.6 GHz,0,0,0,0,4.5 W,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
919,broadwell,mobile,Q4'14,5Y51,4 MB,0,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,LPDDR3 1333/1600  DDR3L/DDR3L-RS 1600,2,25.6 GB/s,0,Intel® HD Graphics 5300,300 MHz,900 MHz,16 GB,3,14 nm,2,12,14 nm,2,4,1.1 GHz,2.6 GHz,1.3 GHz,6 W,600 MHz,3.5 W,4.5 W,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,281.00
920,broadwell,mobile,Q4'14,5Y31,4 MB,0,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,LPDDR3 1333/1600 DDR3L/DDR3L-RS 1600,2,25.6 GB/s,0,Intel® HD Graphics 5300,300 MHz,850 MHz,16 GB,3,14 nm,2,12,14 nm,2,4,900 MHz,2.4 GHz,1.1 GHz,6 W,600 MHz,3.5 W,4.5 W,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,281.00
921,broadwell,mobile,Q4'14,5Y10c,4 MB,0,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,LPDDR3 1333/1600  DDR3L/DDR3L-RS 1600,2,25.6 GB/s,0,Intel® HD Graphics 5300,300 MHz,800 MHz,16 GB,3,14 nm,2,12,14 nm,2,4,800 MHz,2 GHz,1 GHz,6 W,600 MHz,3.5 W,4.5 W,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,281.00
922,broadwell,mobile,Q3'14,5Y10a,4 MB,0,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,LPDDR3 1333/1600  DDR3L/DDR3L-RS 1600,2,25.6 GB/s,0,Intel® HD Graphics 5300,100 MHz,800 MHz,16 GB,3,14 nm,2,12,14 nm,2,4,800 MHz,2 GHz,0,0,0,0,4.5 W,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0
923,broadwell,mobile,Q3'14,5Y10,4 MB,0,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,LPDDR3 1333/1600  DDR3L/DDR3L-RS 1600,2,25.6 GB/s,0,Intel® HD Graphics 5300,100 MHz,800 MHz,16 GB,3,14 nm,2,12,14 nm,2,4,800 MHz,2 GHz,0,0,0,0,4.5 W,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0
924,broadwell,desktop,Q2'15,i7-5775R,6 MB,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32 GB,DDR3L-1333/1600/1866 @ 1.5V,2,29.86 GB/s,0,Intel® Iris™ Pro Graphics 6200,300 MHz,1.15 GHz,32 GB,3,14 nm,3,16,14 nm,4,8,3.3 GHz,3.8 GHz,0,0,0,0,65 W,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,348.00
925,broadwell,desktop,Q2'15,i7-5775C,6 MB,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32 GB,DDR3L-1333/1600 @ 1.5V,2,25.6 GB/s,0,Intel® Iris™ Pro Graphics 6200,300 MHz,1.15 GHz,32 GB,3,14 nm,3,16,14 nm,4,8,3.3 GHz,3.7 GHz,0,0,2.2 GHz,37 W,65 W,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,371.5
926,broadwell,desktop,Q2'15,i5-5675R,4 MB,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32 GB,DDR3L-1333/1600/1866 @ 1.5V,2,29.86 GB/s,0,Intel® Iris™ Pro Graphics 6200,300 MHz,1.1 GHz,32 GB,3,14 nm,3,16,14 nm,4,4,3.1 GHz,3.6 GHz,0,0,0,0,65 W,2,0,0,1,1,1,1,1,1,1,1,1,0,1,1,265.00
927,broadwell,desktop,Q2'15,i5-5675C,4 MB,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32 GB,DDR3L-1333/1600 @ 1.5V,2,25.6 GB/s,0,Intel® Iris™ Pro Graphics 6200,300 MHz,1.1 GHz,32 GB,3,14 nm,3,16,14 nm,4,4,3.1 GHz,3.6 GHz,0,0,2.1 GHz,37 W,65 W,2,0,0,1,1,1,1,1,1,1,1,1,0,1,1,276.5
928,broadwell,desktop,Q2'15,i5-5575R,4 MB,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32 GB,DDR3L-1333/1600/1866 @ 1.5V,2,29.86 GB/s,0,Intel® Iris™ Pro Graphics 6200,300 MHz,1.05 GHz,32 GB,3,14 nm,3,16,14 nm,4,4,2.8 GHz,3.3 GHz,0,0,0,0,65 W,2,0,0,1,1,1,1,1,1,1,1,1,0,1,1,244.00
