Producer,Name,Range,Codename,core,clock,Socket,Process (nm),L3 Cache,TDP (W),rel_date,rel_year,Range
AMD,Sempron 3300+,Sempron,Georgetown,1,2,Socket 754,90,N/A,62,Aug 19th,2005,Sempron
AMD,Sempron 3300+,Sempron,Albany,1,2,Socket 754,90,N/A,62,Jul 15th,2005,Sempron
AMD,Sempron 3300+,Sempron,Roma,1,2,Socket 754,90,N/A,25,Jul 15th,2005,Sempron
AMD,Sempron 3300+,Sempron,Palermo,1,2,Socket 754,90,N/A,62,Apr 1st,2005,Sempron
AMD,Sempron 3400+,Sempron,Palermo,1,2,Socket 754,90,N/A,62,Aug 1st,2005,Sempron
AMD,Turion 64 ML-28,Turion,Lancaster,1,"1,6",Socket 754,90,N/A,32,Jun 22nd,2005,Turion
AMD,Turion 64 ML-30,Turion,Lancaster,1,"1,6",Socket 754,90,N/A,35,Mar 10th,2005,Turion
AMD,Turion 64 ML-32,Turion,Lancaster,1,"1,8",Socket 754,90,N/A,35,Mar 10th,2005,Turion
AMD,Turion 64 ML-34,Turion,Lancaster,1,"1,8",Socket 754,90,N/A,35,Mar 10th,2005,Turion
AMD,Turion 64 ML-37,Turion,Lancaster,1,2,Socket 754,90,N/A,35,Mar 10th,2005,Turion
AMD,Turion 64 ML-40,Turion,Lancaster,1,"2,2",Socket 754,90,N/A,35,Jun 22nd,2005,Turion
AMD,Turion 64 ML-42,Turion,Lancaster,1,"2,4",Socket 754,90,N/A,35,Oct 4th,2005,Turion
AMD,Turion 64 MT-28,Turion,Lancaster,1,"1,6",Socket 754,90,N/A,22,Jun 22nd,2005,Turion
AMD,Turion 64 MT-30,Turion,Lancaster,1,"1,6",Socket 754,90,N/A,22,Mar 10th,2005,Turion
AMD,Turion 64 MT-32,Turion,Lancaster,1,"1,8",Socket 754,90,N/A,25,Mar 10th,2005,Turion
AMD,Turion 64 MT-34,Turion,Lancaster,1,"1,8",Socket 754,90,N/A,25,Mar 10th,2005,Turion
AMD,Turion 64 MT-37,Turion,Lancaster,1,2,Socket 754,90,N/A,25,Aug 8th,2005,Turion
AMD,Turion 64 MT-40,Turion,Lancaster,1,"2,2",Socket 754,90,N/A,25,Aug 8th,2005,Turion
AMD,Athlon 64 3000+,Athlon,Venice,1,"1,8",Socket 939,90,N/A,67,Apr 4th,2005,Athlon
AMD,Athlon 64 3200+,Athlon,Venice,1,2,Socket 939,90,N/A,67,Apr 4th,2005,Athlon
AMD,Athlon 64 3200+,Athlon,Manchester,1,2,Socket 939,90,N/A,67,May 31st,2005,Athlon
AMD,Athlon 64 3500+,Athlon,Venice,1,"2,2",Socket 939,90,N/A,67,Apr 4th,2005,Athlon
AMD,Athlon 64 3500+,Athlon,Manchester,1,"2,2",Socket 939,90,N/A,67,May 31st,2005,Athlon
AMD,Athlon 64 3800+,Athlon,Venice,1,"2,4",Socket 939,90,N/A,89,Apr 4th,2005,Athlon
AMD,Athlon 64 FX-57,Athlon,San Diego,1,"2,8",Socket 939,90,N/A,104,Jun 27th,2005,Athlon
AMD,Athlon 64 X2 3800+,Athlon,Manchester,2,2,Socket 939,90,N/A,89,Aug 1st,2005,Athlon
AMD,Athlon 64 X2 3800+,Athlon,Toledo,2,2,Socket 939,90,N/A,89,Aug 1st,2005,Athlon
AMD,Opteron 144,Opteron,Venus,1,"1,8",Socket 939,90,N/A,67,Aug 2nd,2005,Opteron
AMD,Opteron 144,Opteron,Venus,1,"1,8",Socket 939,90,N/A,67,Aug 2nd,2005,Opteron
AMD,Opteron 146,Opteron,Venus,1,2,Socket 939,90,N/A,67,Aug 2nd,2005,Opteron
AMD,Opteron 146,Opteron,Venus,1,2,Socket 939,90,N/A,67,Aug 2nd,2005,Opteron
AMD,Opteron 146,Opteron,Venus,1,2,Socket 939,90,N/A,67,Aug 2nd,2005,Opteron
AMD,Opteron 148,Opteron,Venus,1,"2,2",Socket 939,90,N/A,85,Aug 2nd,2005,Opteron
AMD,Opteron 148,Opteron,Venus,1,"2,2",Socket 939,90,N/A,85,Aug 2nd,2005,Opteron
AMD,Opteron 150,Opteron,Venus,1,"2,4",Socket 939,90,N/A,85,Aug 2nd,2005,Opteron
AMD,Opteron 150,Opteron,Venus,1,"2,4",Socket 939,90,N/A,85,Aug 2nd,2005,Opteron
AMD,Opteron 152,Opteron,Venus,1,"2,6",Socket 939,90,N/A,104,Aug 2nd,2005,Opteron
AMD,Opteron 152,Opteron,Venus,1,"2,6",Socket 939,90,N/A,104,Aug 2nd,2005,Opteron
AMD,Opteron 154,Opteron,Venus,1,"2,8",Socket 939,90,N/A,104,Aug 2nd,2005,Opteron
AMD,Opteron 156,Opteron,Venus,1,3,Socket 939,90,N/A,104,May 1st,2005,Opteron
AMD,Opteron X2 165,Opteron,Denmark,2,"1,8",Socket 939,90,N/A,110,Aug 2nd,2005,Opteron
AMD,Opteron X2 170,Opteron,Denmark,2,2,Socket 939,90,N/A,110,Aug 2nd,2005,Opteron
AMD,Opteron X2 175,Opteron,Denmark,2,"2,2",Socket 939,90,N/A,110,Aug 2nd,2005,Opteron
AMD,Opteron X2 180,Opteron,Denmark,2,"2,4",Socket 939,90,N/A,110,Sep 26th,2005,Opteron
AMD,Sempron 3000+,Sempron,Palermo,1,"1,8",Socket 939,90,N/A,62,Oct 1st,2005,Sempron
AMD,Sempron 3200+,Sempron,Palermo,1,"1,8",Socket 939,90,N/A,62,Oct 1st,2005,Sempron
AMD,Sempron 3400+,Sempron,Palermo,1,2,Socket 939,90,N/A,62,Oct 1st,2005,Sempron
AMD,Sempron 3500+,Sempron,Palermo,1,2,Socket 939,90,N/A,62,Oct 1st,2005,Sempron
AMD,Opteron 246 HE,Opteron,Troy,1,2,Socket 940,90,N/A,55,Mar 1st,2005,Opteron
AMD,Opteron 248 HE,Opteron,Troy,1,"2,2",Socket 940,90,N/A,55,Mar 1st,2005,Opteron
AMD,Opteron 250 HE,Opteron,Troy,1,"2,4",Socket 940,90,N/A,55,Mar 1st,2005,Opteron
AMD,Opteron 252,Opteron,Troy,1,"2,6",Socket 940,90,N/A,92,Feb 14th,2005,Opteron
AMD,Opteron 254,Opteron,Troy,1,"2,8",Socket 940,90,N/A,92,Aug 1st,2005,Opteron
AMD,Opteron 846 HE,Opteron,Athens,1,2,Socket 940,90,N/A,55,Mar 1st,2005,Opteron
AMD,Opteron 848 HE,Opteron,Athens,1,"2,2",Socket 940,90,N/A,55,Mar 1st,2005,Opteron
AMD,Opteron 850 HE,Opteron,Athens,1,"2,4",Socket 940,90,N/A,55,Mar 1st,2005,Opteron
AMD,Opteron 852,Opteron,Athens,1,"2,6",Socket 940,90,N/A,92,Feb 14th,2005,Opteron
AMD,Opteron 854,Opteron,Athens,1,"2,8",Socket 940,90,N/A,92,Aug 1st,2005,Opteron
AMD,Opteron X2 260 HE,Opteron,Italy,2,"1,6",Socket 940,90,N/A,55,Aug 1st,2005,Opteron
AMD,Opteron X2 265,Opteron,Italy,2,"1,8",Socket 940,90,N/A,95,May 31st,2005,Opteron
AMD,Opteron X2 265 HE,Opteron,Italy,2,"1,8",Socket 940,90,N/A,55,Aug 1st,2005,Opteron
AMD,Opteron X2 270,Opteron,Italy,2,2,Socket 940,90,N/A,95,May 31st,2005,Opteron
AMD,Opteron X2 270 HE,Opteron,Italy,2,2,Socket 940,90,N/A,55,Dec 1st,2005,Opteron
AMD,Opteron X2 275,Opteron,Italy,2,"2,2",Socket 940,90,N/A,95,May 31st,2005,Opteron
AMD,Opteron X2 280,Opteron,Italy,2,"2,4",Socket 940,90,N/A,95,Sep 26th,2005,Opteron
AMD,Opteron X2 860 HE,Opteron,Egypt,2,"1,6",Socket 940,90,N/A,55,Aug 1st,2005,Opteron
AMD,Opteron X2 865,Opteron,Egypt,2,"1,8",Socket 940,90,N/A,95,Sep 26th,2005,Opteron
AMD,Opteron X2 865 HE,Opteron,Egypt,2,"1,8",Socket 940,90,N/A,55,Aug 1st,2005,Opteron
AMD,Opteron X2 870,Opteron,Egypt,2,2,Socket 940,90,N/A,95,Sep 26th,2005,Opteron
AMD,Opteron X2 870 HE,Opteron,Egypt,2,2,Socket 940,90,N/A,55,Dec 1st,2005,Opteron
AMD,Opteron X2 875,Opteron,Egypt,2,"2,2",Socket 940,90,N/A,95,Sep 26th,2005,Opteron
AMD,Opteron X2 880,Opteron,Egypt,2,"2,4",Socket 940,90,N/A,95,Sep 26th,2005,Opteron
AMD,Athlon 64 3000+,Athlon,Orleans,1,"1,8",Socket AM2,90,N/A,62,May 23rd,2006,Athlon
AMD,Athlon 64 3200+,Athlon,Orleans,1,2,Socket AM2,90,N/A,62,May 23rd,2006,Athlon
AMD,Athlon 64 3500+,Athlon,Orleans,1,"2,2",Socket AM2,90,N/A,62,May 23rd,2006,Athlon
AMD,Athlon 64 3800+,Athlon,Orleans,1,"2,4",Socket AM2,90,N/A,62,May 23rd,2006,Athlon
AMD,Opteron 856,Opteron,Athens,1,3,Socket 940,90,N/A,92,Apr 1st,2006,Opteron
AMD,Sempron 2800+,Sempron,Manila,1,"1,6",Socket AM2,90,N/A,62,May 23rd,2006,Sempron
AMD,Sempron 3000+,Sempron,Manila,1,"1,6",Socket AM2,90,N/A,62,May 23rd,2006,Sempron
AMD,Sempron 3000+ EE SFF,Sempron,Manila,1,"1,6",Socket AM2,90,N/A,35,May 23rd,2006,Sempron
AMD,Sempron 3200+,Sempron,Manila,1,"1,8",Socket AM2,90,N/A,62,May 23rd,2006,Sempron
AMD,Sempron 3200+ EE SFF,Sempron,Manila,1,"1,8",Socket AM2,90,N/A,35,May 23rd,2006,Sempron
AMD,Sempron 3400+,Sempron,Albany,1,2,Socket 754,90,N/A,62,Jan 23rd,2006,Sempron
AMD,Sempron 3400+,Sempron,Manila,1,"1,8",Socket AM2,90,N/A,62,May 23rd,2006,Sempron
AMD,Sempron 3400+,Sempron,Roma,1,2,Socket 754,90,N/A,25,May 17th,2006,Sempron
AMD,Sempron 3400+ EE SFF,Sempron,Manila,1,"1,8",Socket AM2,90,N/A,35,May 23rd,2006,Sempron
AMD,Sempron 3500+,Sempron,Manila,1,2,Socket AM2,90,N/A,62,May 23rd,2006,Sempron
AMD,Sempron 3500+ EE SFF,Sempron,Manila,1,2,Socket AM2,90,N/A,35,May 23rd,2006,Sempron
AMD,Sempron 3600+,Sempron,Manila,1,2,Socket AM2,90,N/A,62,May 23rd,2006,Sempron
AMD,Sempron 3600+,Sempron,Albany,1,"2,2",Socket 754,90,N/A,62,May 17th,2006,Sempron
AMD,Sempron 3800+,Sempron,Manila,1,"2,2",Socket AM2,90,N/A,62,Oct 23rd,2006,Sempron
AMD,Turion 64 ML-44,Turion,Lancaster,1,"2,4",Socket 754,90,N/A,35,Jan 4th,2006,Turion
AMD,Athlon 64 FX-60,Athlon,Toledo,2,"2,6",Socket 939,90,N/A,110,Jan 9th,2006,Athlon
AMD,Athlon 64 FX-62,Athlon,Windsor,2,"2,8",Socket AM2,90,N/A,125,May 23rd,2006,Athlon
AMD,Athlon 64 FX-70,Athlon,Windsor,2,"2,6",Socket F,90,N/A,125,Nov 30th,2006,Athlon
AMD,Athlon 64 FX-72,Athlon,Windsor,2,"2,8",Socket F,90,N/A,125,Nov 30th,2006,Athlon
AMD,Athlon 64 FX-74,Athlon,Windsor,2,3,Socket F,90,N/A,125,Nov 30th,2006,Athlon
AMD,Athlon 64 FX-76,Athlon,Windsor,2,"3,2",Socket F,90,N/A,125,Nov 1st,2006,Athlon
AMD,Athlon 64 X2 3600+,Athlon,Brisbane,2,"1,9",Socket AM2,65,N/A,65,Dec 5th,2006,Athlon
AMD,Athlon 64 X2 3600+ EE,Athlon,Windsor,2,2,Socket AM2,90,N/A,65,Aug 1st,2006,Athlon
AMD,Athlon 64 X2 3800+,Athlon,Windsor,2,2,Socket AM2,90,N/A,89,May 23rd,2006,Athlon
AMD,Athlon 64 X2 3800+ EE,Athlon,Windsor,2,2,Socket AM2,90,N/A,65,May 23rd,2006,Athlon
AMD,Athlon 64 X2 3800+ EE SFF,Athlon,Windsor,2,2,Socket AM2,90,N/A,35,May 23rd,2006,Athlon
AMD,Athlon 64 X2 4000+,Athlon,Brisbane,2,"2,1",Socket AM2,65,N/A,65,Dec 5th,2006,Athlon
AMD,Athlon 64 X2 4000+,Athlon,Windsor,2,2,Socket AM2,90,N/A,89,May 23rd,2006,Athlon
AMD,Athlon 64 X2 4000+ EE,Athlon,Windsor,2,2,Socket AM2,90,N/A,65,May 23rd,2006,Athlon
AMD,Athlon 64 X2 4200+,Athlon,Brisbane,2,"2,2",Socket AM2,65,N/A,65,Dec 1st,2006,Athlon
AMD,Athlon 64 X2 4200+,Athlon,Windsor,2,"2,2",Socket AM2,90,N/A,89,May 23rd,2006,Athlon
AMD,Athlon 64 X2 4200+,Athlon,Toledo,2,"2,2",Socket 939,90,N/A,89,May 23rd,2006,Athlon
AMD,Athlon 64 X2 4200+,Athlon,Manchester,2,"2,2",Socket 939,90,N/A,89,May 23rd,2006,Athlon
AMD,Athlon 64 X2 4200+ EE,Athlon,Windsor,2,"2,2",Socket AM2,90,N/A,65,May 23rd,2006,Athlon
AMD,Athlon 64 X2 4400+,Athlon,Windsor,2,"2,2",Socket AM2,90,N/A,89,May 23rd,2006,Athlon
AMD,Athlon 64 X2 4400+,Athlon,Toledo,2,"2,2",Socket 939,90,N/A,110,May 23rd,2006,Athlon
AMD,Athlon 64 X2 4400+,Athlon,Brisbane,2,"2,3",Socket AM2,65,N/A,65,Dec 5th,2006,Athlon
AMD,Athlon 64 X2 4400+ EE,Athlon,Windsor,2,"2,2",Socket AM2,90,N/A,65,May 23rd,2006,Athlon
AMD,Athlon 64 X2 4600+,Athlon,Toledo,2,"2,4",Socket 939,90,N/A,89,May 23rd,2006,Athlon
AMD,Athlon 64 X2 4600+,Athlon,Windsor,2,"2,4",Socket AM2,90,N/A,89,May 23rd,2006,Athlon
AMD,Athlon 64 X2 4600+,Athlon,Manchester,2,"2,4",Socket 939,90,N/A,110,May 23rd,2006,Athlon
AMD,Athlon 64 X2 4600+ EE,Athlon,Windsor,2,"2,4",Socket AM2,90,N/A,65,May 23rd,2006,Athlon
AMD,Athlon 64 X2 4800+,Athlon,Toledo,2,"2,4",Socket 939,90,N/A,110,May 23rd,2006,Athlon
AMD,Athlon 64 X2 4800+,Athlon,Brisbane,2,"2,5",Socket AM2,65,N/A,65,Dec 5th,2006,Athlon
AMD,Athlon 64 X2 4800+,Athlon,Windsor,2,"2,4",Socket AM2,90,N/A,89,May 23rd,2006,Athlon
AMD,Athlon 64 X2 4800+ EE,Athlon,Windsor,2,"2,4",Socket AM2,90,N/A,65,May 23rd,2006,Athlon
AMD,Athlon 64 X2 5000+,Athlon,Windsor,2,"2,6",Socket AM2,90,N/A,89,May 23rd,2006,Athlon
AMD,Athlon 64 X2 5000+,Athlon,Brisbane,2,"2,6",Socket AM2,65,N/A,65,Dec 5th,2006,Athlon
AMD,Athlon 64 X2 5000+ EE,Athlon,Windsor,2,"2,6",Socket AM2,90,N/A,65,Sep 6th,2006,Athlon
AMD,Athlon 64 X2 5200+,Athlon,Windsor,2,"2,6",Socket AM2,90,N/A,89,Sep 6th,2006,Athlon
AMD,Athlon 64 X2 5200+ EE,Athlon,Windsor,2,"2,6",Socket AM2,90,N/A,65,Sep 6th,2006,Athlon
AMD,Athlon 64 X2 5400+,Athlon,Windsor,2,"2,8",Socket AM2,90,N/A,89,Dec 12th,2006,Athlon
AMD,Athlon 64 X2 5600+,Athlon,Windsor,2,"2,8",Socket AM2,90,N/A,89,Dec 12th,2006,Athlon
AMD,Opteron X2 185,Opteron,Denmark,2,"2,6",Socket 939,90,N/A,110,Mar 6th,2006,Opteron
AMD,Opteron X2 275 HE,Opteron,Italy,2,"2,2",Socket 940,90,N/A,55,Feb 1st,2006,Opteron
AMD,Opteron X2 285,Opteron,Italy,2,"2,6",Socket 940,90,N/A,95,Mar 6th,2006,Opteron
AMD,Opteron X2 290,Opteron,Italy,2,"2,8",Socket 940,90,N/A,95,Jan 1st,2006,Opteron
AMD,Opteron X2 875 HE,Opteron,Egypt,2,"2,2",Socket 940,90,N/A,55,Feb 1st,2006,Opteron
AMD,Opteron X2 885,Opteron,Egypt,2,"2,6",Socket 940,90,N/A,95,Mar 6th,2006,Opteron
AMD,Opteron X2 890,Opteron,Egypt,2,"2,8",Socket 940,90,N/A,95,Mar 6th,2006,Opteron
AMD,Turion X2 RM-70,Turion,Griffin,2,2,Socket S1,65,N/A,31,Jun 1st,2006,Turion
AMD,Athlon 64 3200+,Athlon,Lima,1,2,Socket AM2,65,N/A,45,Feb 20th,2007,Athlon
AMD,Athlon 64 3500+,Athlon,Windsor,1,"2,2",Socket AM2,90,N/A,62,Feb 20th,2007,Athlon
AMD,Athlon 64 3500+,Athlon,Lima,1,"2,2",Socket AM2,65,N/A,45,Feb 20th,2007,Athlon
AMD,Athlon 64 3500+ (F3),Athlon,Orleans,1,"2,2",Socket AM2,90,N/A,59,Feb 20th,2007,Athlon
AMD,Athlon 64 3500+ EE,Athlon,Orleans,1,"2,2",Socket AM2,90,N/A,35,Feb 20th,2007,Athlon
AMD,Athlon 64 3800+,Athlon,Lima,1,"2,4",Socket AM2,65,N/A,45,Feb 20th,2007,Athlon
AMD,Athlon 64 3800+,Athlon,Windsor,1,"2,4",Socket AM2,90,N/A,62,Feb 20th,2007,Athlon
AMD,Athlon 64 3800+ (F3),Athlon,Orleans,1,"2,4",Socket AM2,90,N/A,59,Feb 20th,2007,Athlon
AMD,Athlon 64 4000+,Athlon,Windsor,1,"2,6",Socket AM2,90,N/A,62,Feb 20th,2007,Athlon
AMD,Athlon 64 4000+ (F3),Athlon,Orleans,1,"2,6",Socket AM2,90,N/A,59,Feb 20th,2007,Athlon
AMD,Athlon 64 LE-1600,Athlon,Windsor,1,"2,2",Socket AM2,90,N/A,45,Oct 8th,2007,Athlon
AMD,Athlon 64 LE-1600,Athlon,Orleans,1,"2,2",Socket AM2,90,N/A,45,Oct 8th,2007,Athlon
AMD,Athlon 64 LE-1620,Athlon,Orleans,1,"2,4",Socket AM2,90,N/A,45,Oct 8th,2007,Athlon
AMD,Athlon 64 LE-1620,Athlon,Windsor,1,"2,4",Socket AM2,90,N/A,45,Oct 8th,2007,Athlon
AMD,Athlon 64 LE-1640,Athlon,Windsor,1,"2,6",Socket AM2,90,N/A,45,Oct 8th,2007,Athlon
AMD,Athlon 64 X2 5000+ BE,Athlon,Brisbane,2,"2,6",Socket AM2,65,N/A,65,Sep 25th,2007,Athlon
AMD,Athlon 64 X2 5000+ EE,Athlon,Windsor,2,"2,6",Socket AM2,90,N/A,65,Feb 1st,2007,Athlon
AMD,Athlon 64 X2 5200+,Athlon,Brisbane,2,"2,7",Socket AM2,65,N/A,65,Oct 8th,2007,Athlon
AMD,Athlon 64 X2 6000+,Athlon,Windsor,2,3,Socket AM2,90,N/A,125,Feb 20th,2007,Athlon
AMD,Athlon 64 X2 6000+,Athlon,Brisbane,2,"3,1",Socket AM2,65,N/A,89,Aug 20th,2007,Athlon
AMD,Athlon 64 X2 6400+ BE,Athlon,Windsor,2,"3,2",Socket AM2,90,N/A,125,Aug 20th,2007,Athlon
AMD,Athlon X2 BE-2300,Athlon,Brisbane,2,"1,9",Socket AM2,65,N/A,45,Oct 8th,2007,Athlon
AMD,Athlon X2 BE-2350,Athlon,Brisbane,2,"2,1",Socket AM2,65,N/A,45,Oct 8th,2007,Athlon
AMD,Athlon X2 BE-2400,Athlon,Brisbane,2,"2,3",Socket AM2,65,N/A,45,Oct 8th,2007,Athlon
AMD,Phenom X4 9500,Phenom,Agena,4,"2,2",Socket AM2+,65,2MB,95,Nov 19th,2007,Phenom
AMD,Phenom X4 9600,Phenom,Agena,4,"2,3",Socket AM2+,65,2MB,95,Nov 19th,2007,Phenom
AMD,Phenom X4 9600 BE,Phenom,Agena,4,"2,3",Socket AM2+,65,2MB,95,Dec 19th,2007,Phenom
AMD,Sempron LE-1100,Sempron,Sparta,1,"1,9",Socket AM2,65,N/A,45,Aug 1st,2007,Sempron
AMD,Sempron LE-1150,Sempron,Sparta,1,2,Socket AM2,65,N/A,45,Aug 1st,2007,Sempron
AMD,Sempron LE-1200,Sempron,Sparta,1,"2,1",Socket AM2,65,N/A,45,Aug 1st,2007,Sempron
AMD,Sempron LE-1250,Sempron,Sparta,1,"2,2",Socket AM2,65,N/A,45,Oct 8th,2007,Sempron
AMD,Sempron LE-1300,Sempron,Sparta,1,"2,3",Socket AM2,65,N/A,45,Oct 8th,2007,Sempron
AMD,Athlon 64 2000+,Athlon,Lima,1,1,Socket AM2,65,N/A,8,Jun 1st,2008,Athlon
AMD,Athlon 64 2600+,Athlon,Lima,1,"1,6",Socket AM2,65,N/A,15,Jan 1st,2008,Athlon
AMD,Athlon 64 2850e,Athlon,Lima,1,"1,8",Socket AM2,65,N/A,22,Aug 1st,2008,Athlon
AMD,Athlon 64 3100+,Athlon,Lima,1,2,Socket AM2,65,N/A,25,Apr 21st,2008,Athlon
AMD,Athlon 64 LE-1640,Athlon,Lima,1,"2,7",Socket AM2,65,N/A,45,Apr 1st,2008,Athlon
AMD,Athlon 64 LE-1640B,Athlon,Lima,1,"2,7",Socket AM2,65,N/A,45,Apr 28th,2008,Athlon
AMD,Athlon 64 LE-1660,Athlon,Lima,1,"2,8",Socket AM2,65,N/A,45,May 1st,2008,Athlon
AMD,Athlon 64 X2 4600+,Athlon,Brisbane,2,"2,4",Socket AM2,65,N/A,65,Apr 22nd,2008,Athlon
AMD,Athlon 64 X2 5400+,Athlon,Brisbane,2,"2,8",Socket AM2,65,N/A,65,Jan 1st,2008,Athlon
AMD,Athlon 64 X2 5400+ BE,Athlon,Brisbane,2,"2,8",Socket AM2,65,N/A,65,Feb 1st,2008,Athlon
AMD,Athlon 64 X2 5600+,Athlon,Brisbane,2,"2,9",Socket AM2,65,N/A,65,Feb 1st,2008,Athlon
AMD,Athlon 64 X2 5800+,Athlon,Brisbane,2,3,Socket AM2,65,N/A,89,Apr 1st,2008,Athlon
AMD,Athlon X2 4050e,Athlon,Brisbane,2,"2,1",Socket AM2,65,N/A,45,Apr 21st,2008,Athlon
AMD,Athlon X2 4450e,Athlon,Brisbane,2,"2,3",Socket AM2,65,N/A,45,Apr 21st,2008,Athlon
AMD,Athlon X2 4850e,Athlon,Brisbane,2,"2,5",Socket AM2,65,N/A,45,Mar 5th,2008,Athlon
AMD,Athlon X2 5050e,Athlon,Brisbane,2,"2,6",Socket AM2,65,N/A,45,Oct 21st,2008,Athlon
AMD,Athlon X2 6500 BE,Athlon,Kuma,2,"2,3",Socket AM2+,65,2MB,95,Sep 8th,2008,Athlon
AMD,Athlon X2 7450,Athlon,Kuma,2,"2,4",Socket AM2+,65,2MB,95,Dec 15th,2008,Athlon
AMD,Athlon X2 7550,Athlon,Kuma,2,"2,5",Socket AM2+,65,2MB,95,Dec 15th,2008,Athlon
AMD,Athlon X2 7750 BE,Athlon,Kuma,2,"2,7",Socket AM2+,65,2MB,95,Dec 15th,2008,Athlon
AMD,Athlon X2 QL-60,Athlon,Griffin,2,"1,9",Socket S1,65,N/A,35,Jun 1st,2008,Athlon
AMD,Athlon X2 QL-62,Athlon,Griffin,2,2,Socket S1,65,N/A,25,Sep 1st,2008,Athlon
AMD,Athlon X2 QL-64,Athlon,Griffin,2,"2,1",Socket S1,65,N/A,35,Dec 1st,2008,Athlon
AMD,Athlon X2 QL-65,Athlon,Griffin,2,"2,1",Socket S1,65,N/A,35,Dec 1st,2008,Athlon
AMD,Athlon X2 QL-67,Athlon,Griffin,2,"2,2",Socket S1,65,N/A,35,Dec 1st,2008,Athlon
AMD,Sempron X2 2100,Sempron,Brisbane,2,"1,8",Socket AM2,65,N/A,65,Mar 1st,2008,Sempron
AMD,Sempron X2 2100,Sempron,Brisbane,2,"1,8",Socket AM2,65,N/A,65,Mar 1st,2008,Sempron
AMD,Sempron X2 2200,Sempron,Brisbane,2,2,Socket AM2,65,N/A,65,Mar 1st,2008,Sempron
AMD,Sempron X2 2300,Sempron,Brisbane,2,"2,2",Socket AM2,65,N/A,65,Mar 1st,2008,Sempron
AMD,Turion X2 RM-72,Turion,Griffin,2,"2,1",Socket S1,65,N/A,35,Sep 1st,2008,Turion
AMD,Turion X2 RM-74,Turion,Griffin,2,"2,2",Socket S1,65,N/A,35,Dec 1st,2008,Turion
AMD,Turion X2 RM-75,Turion,Griffin,2,"2,2",Socket S1,65,N/A,35,Dec 1st,2008,Turion
AMD,Turion X2 RM-77,Turion,Griffin,2,"2,3",Socket S1,65,N/A,35,Dec 1st,2008,Turion
AMD,Turion X2 Ultra ZM-80,Turion,Griffin,2,"2,1",Socket S1,65,N/A,32,Jun 1st,2008,Turion
AMD,Turion X2 Ultra ZM-82,Turion,Griffin,2,"2,2",Socket S1,65,N/A,35,Jun 1st,2008,Turion
AMD,Turion X2 Ultra ZM-84,Turion,Griffin,2,"2,3",Socket S1,65,N/A,35,Sep 1st,2008,Turion
AMD,Turion X2 Ultra ZM-85,Turion,Griffin,2,"2,3",Socket S1,65,N/A,35,Sep 1st,2008,Turion
AMD,Turion X2 Ultra ZM-86,Turion,Griffin,2,"2,4",Socket S1,65,N/A,35,Jun 1st,2008,Turion
AMD,Turion X2 Ultra ZM-87,Turion,Griffin,2,"2,4",Socket S1,65,N/A,35,Jun 1st,2008,Turion
AMD,Turion X2 Ultra ZM-88,Turion,Griffin,2,"2,5",Socket S1,65,N/A,35,Dec 1st,2008,Turion
AMD,Phenom X3 8250e,Phenom,Toliman,3,"1,9",Socket AM2+,65,2MB,65,Sep 8th,2008,Phenom
AMD,Phenom X3 8400,Phenom,Toliman,3,"2,1",Socket AM2+,65,2MB,95,Mar 27th,2008,Phenom
AMD,Phenom X3 8450,Phenom,Toliman,3,"2,1",Socket AM2+,65,2MB,95,Apr 23rd,2008,Phenom
AMD,Phenom X3 8450e,Phenom,Toliman,3,"2,1",Socket AM2+,65,2MB,65,Sep 8th,2008,Phenom
AMD,Phenom X3 8550,Phenom,Toliman,3,"2,2",Socket AM2+,65,2MB,95,Apr 23rd,2008,Phenom
AMD,Phenom X3 8600,Phenom,Toliman,3,"2,3",Socket AM2+,65,2MB,95,Mar 27th,2008,Phenom
AMD,Phenom X3 8650,Phenom,Toliman,3,"2,3",Socket AM2+,65,2MB,95,Apr 23rd,2008,Phenom
AMD,Phenom X3 8750,Phenom,Toliman,3,"2,4",Socket AM2+,65,2MB,95,Apr 23rd,2008,Phenom
AMD,Phenom X3 8750 BE,Phenom,Toliman,3,"2,4",Socket AM2+,65,2MB,95,Sep 8th,2008,Phenom
AMD,Phenom X3 8850,Phenom,Toliman,3,"2,5",Socket AM2+,65,2MB,95,Oct 21st,2008,Phenom
AMD,Opteron 2350 HE,Opteron,Barcelona,4,2,Socket Fr2,65,2MB,79,Oct 1st,2008,Opteron
AMD,Phenom X4 9100e,Phenom,Agena,4,"1,8",Socket AM2+,65,2MB,65,Mar 27th,2008,Phenom
AMD,Phenom X4 9150e,Phenom,Agena,4,"1,8",Socket AM2+,65,2MB,65,Jul 1st,2008,Phenom
AMD,Phenom X4 9350e,Phenom,Agena,4,2,Socket AM2+,65,2MB,65,Jul 1st,2008,Phenom
AMD,Phenom X4 9450e,Phenom,Agena,4,"2,1",Socket AM2+,65,2MB,65,Oct 1st,2008,Phenom
AMD,Phenom X4 9550,Phenom,Agena,4,"2,2",Socket AM2+,65,2MB,95,Mar 27th,2008,Phenom
AMD,Phenom X4 9600B,Phenom,Agena,4,"2,3",Socket AM2+,65,2MB,95,Apr 28th,2008,Phenom
AMD,Phenom X4 9650,Phenom,Agena,4,"2,3",Socket AM2+,65,2MB,95,Mar 27th,2008,Phenom
